"USERID"	"ITEM_ID"	"ITEM_NUM"	"SCORE"	"RANK"	"TIMESTAMP"	"MODEL"	"PARAMETERS"	"REC_BATCH_ID"
906	117656	4168	4.7446804050000004	6		"bias"	"{}"	1
907	117656	4168	4.8163452150000001	6		"bias"	"{}"	1
908	117656	4168	4.936713696	6		"bias"	"{}"	1
909	117656	4168	4.1183466910000002	5		"bias"	"{}"	1
910	117656	4168	4.7472753519999999	6		"bias"	"{}"	1
911	117656	4168	4.7252640719999999	6		"bias"	"{}"	1
912	117656	4168	4.7546906470000003	6		"bias"	"{}"	1
913	117656	4168	4.6206889149999997	6		"bias"	"{}"	1
914	117656	4168	4.7997407909999996	6		"bias"	"{}"	1
915	117656	4168	5.6105246539999998	6		"bias"	"{}"	1
916	117656	4168	4.7386689190000002	6		"bias"	"{}"	1
917	117656	4168	4.7782020569999997	6		"bias"	"{}"	1
918	117656	4168	4.8944735530000001	6		"bias"	"{}"	1
919	117656	4168	5.2917609209999998	6		"bias"	"{}"	1
920	117656	4168	5.425639629	6		"bias"	"{}"	1
921	117656	4168	4.3524084089999997	6		"bias"	"{}"	1
922	117656	4168	5.6585536000000003	6		"bias"	"{}"	1
923	117656	4168	4.7590107919999998	6		"bias"	"{}"	1
924	117656	4168	4.3466229439999999	6		"bias"	"{}"	1
925	117656	4168	5.9237055779999999	6		"bias"	"{}"	1
926	117656	4168	4.6154870990000001	6		"bias"	"{}"	1
927	117656	4168	5.1902112960000002	6		"bias"	"{}"	1
928	117656	4168	5.0424537660000004	6		"bias"	"{}"	1
929	117656	4168	5.339623928	6		"bias"	"{}"	1
930	117656	4168	5.7411394119999999	6		"bias"	"{}"	1
931	117656	4168	4.9665727620000002	6		"bias"	"{}"	1
932	117656	4168	5.3761258129999998	6		"bias"	"{}"	1
933	117656	4168	5.1618700029999998	6		"bias"	"{}"	1
934	117656	4168	5.2654910089999998	6		"bias"	"{}"	1
935	117656	4168	4.7613911629999999	6		"bias"	"{}"	1
936	117656	4168	4.8631820680000004	6		"bias"	"{}"	1
937	117656	4168	5.0339956280000004	6		"bias"	"{}"	1
938	117656	4168	5.2841362949999997	6		"bias"	"{}"	1
939	117656	4168	5.2903475760000003	6		"bias"	"{}"	1
940	117656	4168	5.1409845350000003	6		"bias"	"{}"	1
941	117656	4168	5.5776119230000001	6		"bias"	"{}"	1
942	117656	4168	5.2781162259999999	6		"bias"	"{}"	1
943	117656	4168	5.1021385190000004	6		"bias"	"{}"	1
944	117656	4168	5.3409028049999998	6		"bias"	"{}"	1
945	117656	4168	4.6789798740000004	6		"bias"	"{}"	1
946	117656	4168	4.7848815919999996	6		"bias"	"{}"	1
947	117656	4168	4.0911831860000003	6		"bias"	"{}"	1
948	117656	4168	5.4105105399999998	6		"bias"	"{}"	1
949	117656	4168	5.0205650329999996	6		"bias"	"{}"	1
950	117656	4168	4.8710689540000001	6		"bias"	"{}"	1
951	117656	4168	5.631570816	5		"bias"	"{}"	1
952	117656	4168	5.37928009	6		"bias"	"{}"	1
953	117656	4168	5.7293548579999998	6		"bias"	"{}"	1
954	117656	4168	4.9040627480000003	6		"bias"	"{}"	1
955	117656	4168	5.3046255110000002	6		"bias"	"{}"	1
956	117656	4168	5.3755478859999997	6		"bias"	"{}"	1
957	117656	4168	4.5302109719999999	6		"bias"	"{}"	1
958	117656	4168	5.0537843699999998	6		"bias"	"{}"	1
959	117656	4168	4.8467388150000001	6		"bias"	"{}"	1
960	117656	4168	6.6275448800000003	6		"bias"	"{}"	1
961	117656	4168	5.2859983440000002	6		"bias"	"{}"	1
962	117656	4168	5.2471489910000004	6		"bias"	"{}"	1
963	117656	4168	5.36634016	6		"bias"	"{}"	1
964	117656	4168	5.1179232600000004	6		"bias"	"{}"	1
965	117656	4168	5.1473212239999997	6		"bias"	"{}"	1
966	117656	4168	5.0414881710000001	6		"bias"	"{}"	1
967	117656	4168	5.2086791989999996	6		"bias"	"{}"	1
968	117656	4168	5.4393787380000003	6		"bias"	"{}"	1
969	117656	4168	4.9642038350000002	6		"bias"	"{}"	1
970	117656	4168	5.0502266880000004	6		"bias"	"{}"	1
971	117656	4168	4.5960898400000003	6		"bias"	"{}"	1
972	117656	4168	4.9055800439999997	6		"bias"	"{}"	1
973	117656	4168	5.2068634029999998	6		"bias"	"{}"	1
974	117656	4168	5.2563042639999997	6		"bias"	"{}"	1
975	117656	4168	4.9446988110000003	6		"bias"	"{}"	1
976	117656	4168	5.5025110240000004	6		"bias"	"{}"	1
977	117656	4168	5.3401141169999997	6		"bias"	"{}"	1
978	117656	4168	5.583619595	6		"bias"	"{}"	1
979	117656	4168	4.4835376739999999	6		"bias"	"{}"	1
980	117656	4168	5.1039967539999997	6		"bias"	"{}"	1
981	117656	4168	5.0059666629999997	6		"bias"	"{}"	1
982	117656	4168	4.8371314999999999	6		"bias"	"{}"	1
983	117656	4168	5.9414472580000002	6		"bias"	"{}"	1
984	117656	4168	5.1273894310000001	6		"bias"	"{}"	1
985	117656	4168	4.9453220370000004	6		"bias"	"{}"	1
986	117656	4168	5.4106369020000002	6		"bias"	"{}"	1
987	117656	4168	5.0105528829999999	6		"bias"	"{}"	1
988	117656	4168	5.2177085879999998	6		"bias"	"{}"	1
989	117656	4168	5.9169445039999999	6		"bias"	"{}"	1
990	117656	4168	4.8602128029999996	6		"bias"	"{}"	1
991	117656	4168	4.6479659079999998	6		"bias"	"{}"	1
992	117656	4168	4.73806715	6		"bias"	"{}"	1
993	117656	4168	4.7049503330000002	6		"bias"	"{}"	1
994	117656	4168	4.9239449500000001	6		"bias"	"{}"	1
995	117656	4168	5.2624659539999996	6		"bias"	"{}"	1
996	117656	4168	3.1255371570000001	6		"bias"	"{}"	1
997	117656	4168	5.1096749309999998	6		"bias"	"{}"	1
998	117656	4168	4.6563401219999996	6		"bias"	"{}"	1
999	117656	4168	5.9794802669999996	6		"bias"	"{}"	1
1001	117656	4168	4.300886631	6		"bias"	"{}"	1
1002	117656	4168	4.2588300700000001	6		"bias"	"{}"	1
1003	117656	4168	4.8573670389999997	6		"bias"	"{}"	1
1004	117656	4168	5.3560323719999996	6		"bias"	"{}"	1
1005	117656	4168	5.0201549529999996	6		"bias"	"{}"	1
1006	117656	4168	5.6926913260000003	6		"bias"	"{}"	1
1007	117656	4168	4.8145432469999996	6		"bias"	"{}"	1
1008	117656	4168	5.0633478160000003	6		"bias"	"{}"	1
1009	117656	4168	5.9413366319999996	6		"bias"	"{}"	1
1010	117656	4168	4.4296464919999998	6		"bias"	"{}"	1
1011	117656	4168	4.5038146970000001	6		"bias"	"{}"	1
1012	117656	4168	5.1116132739999998	6		"bias"	"{}"	1
1013	117656	4168	5.7029862400000004	6		"bias"	"{}"	1
1014	117656	4168	5.0773782729999999	6		"bias"	"{}"	1
1015	117656	4168	5.379229069	6		"bias"	"{}"	1
1016	117656	4168	4.4638705249999999	6		"bias"	"{}"	1
1017	117656	4168	5.0073113439999997	6		"bias"	"{}"	1
1018	117656	4168	4.9290518759999999	6		"bias"	"{}"	1
1019	117656	4168	5.0629744529999998	6		"bias"	"{}"	1
1020	117656	4168	5.1733393669999996	6		"bias"	"{}"	1
1021	117656	4168	5.5436320300000004	6		"bias"	"{}"	1
1022	117656	4168	5.5525484089999999	6		"bias"	"{}"	1
1023	117656	4168	5.4310603139999998	6		"bias"	"{}"	1
1024	117656	4168	5.6196231839999999	6		"bias"	"{}"	1
1025	117656	4168	5.1882076259999996	6		"bias"	"{}"	1
1026	117656	4168	5.039568901	6		"bias"	"{}"	1
1027	117656	4168	5.2635807989999996	6		"bias"	"{}"	1
1028	117656	4168	5.3627710339999997	6		"bias"	"{}"	1
1029	117656	4168	4.6303334239999998	6		"bias"	"{}"	1
1030	117656	4168	5.2484531399999996	6		"bias"	"{}"	1
1031	117656	4168	5.4640874860000004	6		"bias"	"{}"	1
1032	117656	4168	4.8980703349999999	6		"bias"	"{}"	1
1033	117656	4168	4.9532370569999999	6		"bias"	"{}"	1
1034	117656	4168	5.2083468440000003	6		"bias"	"{}"	1
1035	117656	4168	4.9597582820000001	6		"bias"	"{}"	1
1036	117656	4168	5.2396092410000001	6		"bias"	"{}"	1
1037	117656	4168	4.4658050539999996	6		"bias"	"{}"	1
1038	117656	4168	5.5322580339999998	6		"bias"	"{}"	1
1039	117656	4168	5.0318303110000002	6		"bias"	"{}"	1
1040	117656	4168	5.3028697969999996	6		"bias"	"{}"	1
1041	117656	4168	5.5680766110000004	6		"bias"	"{}"	1
1042	117656	4168	5.6542906759999996	6		"bias"	"{}"	1
1043	117656	4168	5.5437698360000001	6		"bias"	"{}"	1
1044	117656	4168	5.4124069209999996	6		"bias"	"{}"	1
1045	117656	4168	5.2398228649999998	6		"bias"	"{}"	1
1046	117656	4168	5.3792729379999997	6		"bias"	"{}"	1
1047	117656	4168	4.6887845989999999	6		"bias"	"{}"	1
1048	117656	4168	4.5940575600000004	6		"bias"	"{}"	1
1049	117656	4168	4.9821047780000001	6		"bias"	"{}"	1
1050	117656	4168	5.0019545560000003	6		"bias"	"{}"	1
1051	117656	4168	5.1710448270000002	6		"bias"	"{}"	1
1052	117656	4168	5.354003906	6		"bias"	"{}"	1
1053	117656	4168	5.3871273989999997	6		"bias"	"{}"	1
1054	117656	4168	5.4026918410000002	6		"bias"	"{}"	1
1055	117656	4168	5.2566008569999996	6		"bias"	"{}"	1
1056	117656	4168	5.6845502850000003	6		"bias"	"{}"	1
1057	117656	4168	4.4942831989999998	6		"bias"	"{}"	1
1058	117656	4168	5.9181470870000004	6		"bias"	"{}"	1
1059	117656	4168	4.9718689920000001	6		"bias"	"{}"	1
1060	117656	4168	4.9478597640000004	6		"bias"	"{}"	1
1061	117656	4168	5.0871233939999998	6		"bias"	"{}"	1
1062	117656	4168	5.407808781	6		"bias"	"{}"	1
1063	117656	4168	5.5251369480000001	6		"bias"	"{}"	1
1064	117656	4168	5.054153919	6		"bias"	"{}"	1
1065	117656	4168	5.0472593310000002	6		"bias"	"{}"	1
1066	117656	4168	5.4207739830000001	6		"bias"	"{}"	1
1067	117656	4168	4.3525657649999996	6		"bias"	"{}"	1
1068	117656	4168	5.2628092769999997	6		"bias"	"{}"	1
1069	117656	4168	5.2008295059999998	6		"bias"	"{}"	1
1070	117656	4168	5.1672859190000002	6		"bias"	"{}"	1
1071	117656	4168	4.6130123139999997	6		"bias"	"{}"	1
1072	117656	4168	5.3242483140000001	6		"bias"	"{}"	1
1073	117656	4168	5.0520701409999997	6		"bias"	"{}"	1
1074	117656	4168	4.8811383250000002	6		"bias"	"{}"	1
1075	117656	4168	5.3188138010000001	6		"bias"	"{}"	1
1076	117656	4168	4.7298340799999998	6		"bias"	"{}"	1
1077	117656	4168	4.4996128080000002	6		"bias"	"{}"	1
1078	117656	4168	5.4663300509999999	6		"bias"	"{}"	1
1079	117656	4168	2.730458498	6		"bias"	"{}"	1
1080	117656	4168	5.0311212540000003	6		"bias"	"{}"	1
1081	117656	4168	4.162344933	6		"bias"	"{}"	1
1082	117656	4168	4.6603031159999997	6		"bias"	"{}"	1
1083	117656	4168	5.1959519390000004	6		"bias"	"{}"	1
1084	117656	4168	5.2882976529999999	6		"bias"	"{}"	1
1085	117656	4168	5.4286851880000002	6		"bias"	"{}"	1
1086	117656	4168	5.1728906630000004	6		"bias"	"{}"	1
1087	117656	4168	4.8132967950000003	6		"bias"	"{}"	1
1088	117656	4168	5.3859105109999996	6		"bias"	"{}"	1
1089	117656	4168	4.3223772049999996	6		"bias"	"{}"	1
1090	117656	4168	4.0908637050000003	6		"bias"	"{}"	1
1091	117656	4168	4.6055936810000002	6		"bias"	"{}"	1
1092	117656	4168	5.1547808650000002	6		"bias"	"{}"	1
1093	117656	4168	4.2333598139999999	6		"bias"	"{}"	1
1094	117656	4168	4.7393908500000004	6		"bias"	"{}"	1
1095	117656	4168	6.2255568500000003	6		"bias"	"{}"	1
1096	117656	4168	4.4058222770000004	6		"bias"	"{}"	1
1097	117656	4168	4.9748663899999999	6		"bias"	"{}"	1
1098	117656	4168	5.0649466509999996	6		"bias"	"{}"	1
1099	117656	4168	4.3754925729999998	6		"bias"	"{}"	1
1101	117656	4168	4.7484827039999997	6		"bias"	"{}"	1
1102	117656	4168	4.9031085970000001	6		"bias"	"{}"	1
1103	117656	4168	4.6563529969999999	6		"bias"	"{}"	1
1104	117656	4168	5.9198789600000001	6		"bias"	"{}"	1
1105	117656	4168	5.739938736	6		"bias"	"{}"	1
1106	117656	4168	5.571479321	6		"bias"	"{}"	1
1107	117656	4168	5.5807766909999996	6		"bias"	"{}"	1
1108	117656	4168	5.1249423030000001	6		"bias"	"{}"	1
1109	117656	4168	3.0400259489999999	6		"bias"	"{}"	1
1110	117656	4168	5.2485103610000001	6		"bias"	"{}"	1
1111	117656	4168	5.9987697600000001	6		"bias"	"{}"	1
1112	117656	4168	5.0378212930000004	6		"bias"	"{}"	1
1113	117656	4168	5.2001914979999997	6		"bias"	"{}"	1
1114	117656	4168	6.0363802910000004	6		"bias"	"{}"	1
1115	117656	4168	5.5186595919999997	6		"bias"	"{}"	1
1116	117656	4168	4.7250261309999999	6		"bias"	"{}"	1
1117	117656	4168	5.3475942610000002	6		"bias"	"{}"	1
1118	117656	4168	4.319154739	6		"bias"	"{}"	1
1119	117656	4168	4.6410450939999999	6		"bias"	"{}"	1
1120	117656	4168	4.6961178779999999	6		"bias"	"{}"	1
1121	117656	4168	5.7850399020000003	6		"bias"	"{}"	1
1122	117656	4168	5.392804623	6		"bias"	"{}"	1
1123	117656	4168	4.6923022269999999	6		"bias"	"{}"	1
1124	117656	4168	5.2657198909999998	6		"bias"	"{}"	1
1125	117656	4168	5.3357410429999996	6		"bias"	"{}"	1
1126	117656	4168	5.5021414760000003	6		"bias"	"{}"	1
1127	117656	4168	4.9771857260000001	6		"bias"	"{}"	1
1128	117656	4168	5.0892939569999998	6		"bias"	"{}"	1
1129	117656	4168	4.0326833720000002	6		"bias"	"{}"	1
1130	117656	4168	5.8445062639999996	6		"bias"	"{}"	1
1131	117656	4168	5.2594318390000003	6		"bias"	"{}"	1
1132	117656	4168	4.5553021429999996	6		"bias"	"{}"	1
1133	117656	4168	6.0142388340000004	6		"bias"	"{}"	1
1134	117656	4168	5.2668290139999998	6		"bias"	"{}"	1
1135	117656	4168	5.4217329029999997	6		"bias"	"{}"	1
1136	117656	4168	5.4836106300000003	6		"bias"	"{}"	1
1137	117656	4168	5.8709087369999997	6		"bias"	"{}"	1
1138	117656	4168	5.3227519990000003	6		"bias"	"{}"	1
1139	117656	4168	5.2710003849999998	6		"bias"	"{}"	1
1140	117656	4168	4.7595138549999998	6		"bias"	"{}"	1
1141	117656	4168	4.8379740719999997	6		"bias"	"{}"	1
1142	117656	4168	5.8222408290000001	6		"bias"	"{}"	1
1143	117656	4168	4.2194800380000004	6		"bias"	"{}"	1
1144	117656	4168	5.4621062279999997	6		"bias"	"{}"	1
1145	117656	4168	4.8197093009999996	6		"bias"	"{}"	1
1146	117656	4168	5.3123884200000004	6		"bias"	"{}"	1
1147	117656	4168	5.463155746	6		"bias"	"{}"	1
1148	117656	4168	5.7137875559999998	6		"bias"	"{}"	1
1149	117656	4168	5.2427582739999998	6		"bias"	"{}"	1
1150	117656	4168	5.3971738819999997	6		"bias"	"{}"	1
1151	117656	4168	5.5595827099999999	6		"bias"	"{}"	1
1152	117656	4168	5.6819357869999996	6		"bias"	"{}"	1
1153	117656	4168	4.8442354200000004	6		"bias"	"{}"	1
1154	117656	4168	5.0141463279999998	6		"bias"	"{}"	1
1155	117656	4168	4.9262490269999999	6		"bias"	"{}"	1
1156	117656	4168	4.9356999400000001	6		"bias"	"{}"	1
1157	117656	4168	5.0467629430000001	6		"bias"	"{}"	1
1158	117656	4168	5.1653895380000003	6		"bias"	"{}"	1
1159	117656	4168	5.4343571659999999	6		"bias"	"{}"	1
1160	117656	4168	5.2500443460000001	6		"bias"	"{}"	1
1161	117656	4168	4.3982844349999999	6		"bias"	"{}"	1
1162	117656	4168	4.561541557	6		"bias"	"{}"	1
1163	117656	4168	4.9549436570000003	6		"bias"	"{}"	1
1164	117656	4168	4.5094866749999998	6		"bias"	"{}"	1
1165	117656	4168	4.8491353989999997	6		"bias"	"{}"	1
1166	117656	4168	4.9681406020000001	6		"bias"	"{}"	1
1167	117656	4168	4.7115464210000004	6		"bias"	"{}"	1
1168	117656	4168	4.465742111	6		"bias"	"{}"	1
1169	117656	4168	5.2463817600000002	6		"bias"	"{}"	1
1170	117656	4168	5.4274983409999997	6		"bias"	"{}"	1
1171	117656	4168	4.51171875	6		"bias"	"{}"	1
1172	117656	4168	4.9094762799999998	6		"bias"	"{}"	1
1173	117656	4168	5.2423582079999997	6		"bias"	"{}"	1
1174	117656	4168	4.8324427600000002	6		"bias"	"{}"	1
1175	117656	4168	5.5452404020000001	6		"bias"	"{}"	1
1176	117656	4168	4.3849167820000003	6		"bias"	"{}"	1
1177	117656	4168	4.8011670110000004	6		"bias"	"{}"	1
1178	117656	4168	5.5371103289999999	6		"bias"	"{}"	1
1179	117656	4168	5.6916084290000004	6		"bias"	"{}"	1
1180	117656	4168	4.3225212099999997	6		"bias"	"{}"	1
1181	117656	4168	4.8452067379999999	6		"bias"	"{}"	1
1182	117656	4168	5.1371479029999998	6		"bias"	"{}"	1
1183	117656	4168	4.7683897020000003	6		"bias"	"{}"	1
1184	117656	4168	5.3837642670000001	6		"bias"	"{}"	1
1185	117656	4168	5.1211166380000002	6		"bias"	"{}"	1
1186	117656	4168	5.19427824	6		"bias"	"{}"	1
1187	117656	4168	5.3896517749999999	6		"bias"	"{}"	1
1188	117656	4168	5.3364219669999997	6		"bias"	"{}"	1
1189	117656	4168	5.7608261110000001	6		"bias"	"{}"	1
1190	117656	4168	5.0416030879999996	6		"bias"	"{}"	1
1191	117656	4168	4.5499939920000001	6		"bias"	"{}"	1
1192	117656	4168	5.4722528459999999	6		"bias"	"{}"	1
1193	117656	4168	5.2462840079999999	6		"bias"	"{}"	1
1194	117656	4168	5.3525490759999999	6		"bias"	"{}"	1
1195	117656	4168	5.1469531059999998	6		"bias"	"{}"	1
1196	117656	4168	5.129029751	6		"bias"	"{}"	1
1197	117656	4168	4.7520384790000003	6		"bias"	"{}"	1
1198	117656	4168	4.9547743799999999	6		"bias"	"{}"	1
1199	117656	4168	5.6769671439999998	6		"bias"	"{}"	1
1201	117656	4168	5.678520679	6		"bias"	"{}"	1
1202	117656	4168	5.3846802709999997	6		"bias"	"{}"	1
1203	117656	4168	5.2252092360000004	6		"bias"	"{}"	1
1204	117656	4168	5.3966493609999997	6		"bias"	"{}"	1
1205	117656	4168	5.0505118370000002	6		"bias"	"{}"	1
1206	117656	4168	5.1787486080000003	6		"bias"	"{}"	1
1207	117656	4168	5.3225831990000003	6		"bias"	"{}"	1
1208	117656	4168	5.8547339440000004	6		"bias"	"{}"	1
1209	117656	4168	4.9540162089999997	6		"bias"	"{}"	1
1210	117656	4168	5.4485335350000001	6		"bias"	"{}"	1
1211	117656	4168	5.3750991819999996	6		"bias"	"{}"	1
1212	117656	4168	5.0824241639999999	6		"bias"	"{}"	1
1213	117656	4168	4.8971648219999997	6		"bias"	"{}"	1
1214	117656	4168	5.6194486619999999	6		"bias"	"{}"	1
1215	117656	4168	4.9239826200000003	6		"bias"	"{}"	1
1216	117656	4168	5.146188736	6		"bias"	"{}"	1
1217	117656	4168	5.4486589429999999	6		"bias"	"{}"	1
1218	117656	4168	5.6851892470000003	6		"bias"	"{}"	1
1219	117656	4168	5.1238026620000001	6		"bias"	"{}"	1
1220	117656	4168	5.1835913659999999	6		"bias"	"{}"	1
1221	117656	4168	5.0419058799999998	6		"bias"	"{}"	1
1222	117656	4168	5.0883340840000004	6		"bias"	"{}"	1
1223	117656	4168	5.2679886820000004	6		"bias"	"{}"	1
1224	117656	4168	6.0193200109999996	6		"bias"	"{}"	1
2300	117656	4168	5.2041316030000004	6		"bias"	"{}"	1
375	118254	4345	6.1537513730000004	6		"user_knn"	"{""nnbrs"": 20}"	1
398	118818	4496	5.2786583900000004	5		"bias"	"{}"	1
399	118818	4496	5.3066997530000002	2		"bias"	"{}"	1
401	118818	4496	4.9803500180000002	2		"bias"	"{}"	1
402	118818	4496	5.253176689	2		"bias"	"{}"	1
403	118818	4496	4.8438663479999997	2		"bias"	"{}"	1
404	118818	4496	5.8914031979999999	2		"bias"	"{}"	1
405	118818	4496	5.1729440689999997	2		"bias"	"{}"	1
406	118818	4496	5.1045675279999996	2		"bias"	"{}"	1
407	118818	4496	5.0102019310000001	2		"bias"	"{}"	1
408	118818	4496	5.4528670310000003	2		"bias"	"{}"	1
409	118818	4496	5.0463829039999997	5		"bias"	"{}"	1
410	118818	4496	5.1127495769999998	2		"bias"	"{}"	1
411	118818	4496	5.0722165109999997	5		"bias"	"{}"	1
412	118818	4496	5.1364202499999996	2		"bias"	"{}"	1
413	118818	4496	5.0566706659999996	2		"bias"	"{}"	1
414	118818	4496	5.1654767990000003	2		"bias"	"{}"	1
415	118818	4496	4.8494048120000004	2		"bias"	"{}"	1
416	118818	4496	5.4263477330000001	2		"bias"	"{}"	1
417	118818	4496	5.5603389740000004	5		"bias"	"{}"	1
418	118818	4496	5.0984015459999998	2		"bias"	"{}"	1
419	118818	4496	5.2598447799999999	5		"bias"	"{}"	1
420	118818	4496	4.8875260349999996	5		"bias"	"{}"	1
421	118818	4496	5.0274844170000001	2		"bias"	"{}"	1
422	118818	4496	5.0629801749999999	2		"bias"	"{}"	1
423	118818	4496	4.7405118939999999	5		"bias"	"{}"	1
424	118818	4496	5.4927840229999996	5		"bias"	"{}"	1
425	118818	4496	4.9623565669999996	2		"bias"	"{}"	1
426	118818	4496	5.3058676719999998	2		"bias"	"{}"	1
427	118818	4496	5.0931787489999998	2		"bias"	"{}"	1
428	118818	4496	5.1960759159999999	2		"bias"	"{}"	1
429	118818	4496	5.4369649889999998	2		"bias"	"{}"	1
430	118818	4496	4.7665567400000004	2		"bias"	"{}"	1
431	118818	4496	4.6172795300000002	2		"bias"	"{}"	1
432	118818	4496	5.177625656	2		"bias"	"{}"	1
433	118818	4496	4.7698163989999998	2		"bias"	"{}"	1
434	118818	4496	5.1037430759999998	2		"bias"	"{}"	1
435	118818	4496	5.9835839269999997	2		"bias"	"{}"	1
436	118818	4496	4.8739938739999999	2		"bias"	"{}"	1
437	118818	4496	5.2775068279999999	5		"bias"	"{}"	1
438	118818	4496	6.1728014949999999	5		"bias"	"{}"	1
439	118818	4496	5.0665044779999997	2		"bias"	"{}"	1
440	118818	4496	4.9430470470000003	2		"bias"	"{}"	1
441	118818	4496	5.2635636330000004	2		"bias"	"{}"	1
442	118818	4496	4.086732864	2		"bias"	"{}"	1
443	118818	4496	4.8992128370000003	2		"bias"	"{}"	1
444	118818	4496	5.2525248529999997	2		"bias"	"{}"	1
445	118818	4496	4.8685050009999999	2		"bias"	"{}"	1
446	118818	4496	5.2737979890000002	2		"bias"	"{}"	1
447	118818	4496	4.8240780829999999	5		"bias"	"{}"	1
448	118818	4496	5.2010674479999999	2		"bias"	"{}"	1
449	118818	4496	4.8659267430000002	2		"bias"	"{}"	1
450	118818	4496	5.2449145320000001	2		"bias"	"{}"	1
451	118818	4496	4.7855577470000004	2		"bias"	"{}"	1
452	118818	4496	5.2297635079999996	2		"bias"	"{}"	1
453	118818	4496	4.9682931899999998	2		"bias"	"{}"	1
454	118818	4496	4.9505786900000004	2		"bias"	"{}"	1
455	118818	4496	4.114550114	2		"bias"	"{}"	1
456	118818	4496	4.9025783540000001	2		"bias"	"{}"	1
457	118818	4496	5.6204471590000002	2		"bias"	"{}"	1
458	118818	4496	5.2690410610000002	2		"bias"	"{}"	1
459	118818	4496	5.171791077	2		"bias"	"{}"	1
460	118818	4496	4.8546876909999996	2		"bias"	"{}"	1
461	118818	4496	5.917068005	2		"bias"	"{}"	1
462	118818	4496	5.524902344	2		"bias"	"{}"	1
463	118818	4496	5.258496761	2		"bias"	"{}"	1
464	118818	4496	5.8753204349999999	2		"bias"	"{}"	1
465	118818	4496	4.9992299080000002	2		"bias"	"{}"	1
466	118818	4496	5.1757092480000004	2		"bias"	"{}"	1
467	118818	4496	4.3066453930000002	2		"bias"	"{}"	1
468	118818	4496	5.2027416229999996	2		"bias"	"{}"	1
469	118818	4496	5.2871136669999999	2		"bias"	"{}"	1
470	118818	4496	5.51994133	2		"bias"	"{}"	1
471	118818	4496	4.4104118349999997	2		"bias"	"{}"	1
472	118818	4496	4.3195381160000004	2		"bias"	"{}"	1
473	118818	4496	4.6275973319999997	2		"bias"	"{}"	1
474	118818	4496	6.0286684040000003	2		"bias"	"{}"	1
475	118818	4496	5.1721668239999996	2		"bias"	"{}"	1
476	118818	4496	4.8614821429999999	2		"bias"	"{}"	1
477	118818	4496	4.7086658479999999	2		"bias"	"{}"	1
478	118818	4496	4.1150827410000002	5		"bias"	"{}"	1
479	118818	4496	5.4677739140000003	2		"bias"	"{}"	1
480	118818	4496	4.9615373610000004	2		"bias"	"{}"	1
481	118818	4496	4.4676446910000003	2		"bias"	"{}"	1
482	118818	4496	4.7865176199999997	2		"bias"	"{}"	1
483	118818	4496	5.3508687019999996	5		"bias"	"{}"	1
484	118818	4496	4.5157561299999998	2		"bias"	"{}"	1
485	118818	4496	5.222523689	2		"bias"	"{}"	1
486	118818	4496	5.1494331359999999	5		"bias"	"{}"	1
487	118818	4496	5.3420281410000001	2		"bias"	"{}"	1
488	118818	4496	5.1426243779999998	2		"bias"	"{}"	1
489	118818	4496	4.742777824	2		"bias"	"{}"	1
490	118818	4496	4.4437923430000001	2		"bias"	"{}"	1
491	118818	4496	4.0071158410000001	2		"bias"	"{}"	1
492	118818	4496	4.7491002079999998	2		"bias"	"{}"	1
493	118818	4496	5.706374168	2		"bias"	"{}"	1
494	118818	4496	3.9808316229999998	2		"bias"	"{}"	1
495	118818	4496	5.5465903279999997	2		"bias"	"{}"	1
496	118818	4496	5.6299276349999996	2		"bias"	"{}"	1
497	118818	4496	5.431646347	2		"bias"	"{}"	1
498	118818	4496	4.9276757240000002	2		"bias"	"{}"	1
499	118818	4496	4.3984255790000004	2		"bias"	"{}"	1
501	118818	4496	5.5556464200000004	2		"bias"	"{}"	1
502	118818	4496	4.9250450130000001	2		"bias"	"{}"	1
