movieid	imdbid	director_women	director_nowhite	director_region	movie_region	movie_region_bra
183285	tt6595902	0	0	0	0	0
183287	tt0215364	0	0	0	0	0
183289	tt1568802	0	0	1	0	0
183291	tt7066244	0	0	1	1	0
183293	tt7001906	0	0	0	0	0
183295	tt5726086	0	0	0	0	0
183297	tt3722356	1	0	1	0	0
183299	tt6583110	0	0	1	0	0
183301	tt0092046	0	0	1	0	0
183303	tt5194504	0	0	1	0	0
183305	tt0102892	0	0	1	1	0
183307	tt3704676	0	0	0	0	0
183309	tt7026672	0	0	0	0	0
183311	tt0045334	0	0	0	0	0
183313	tt5176390	0	0	1	0	0
183315	tt6079702	1	0	0	0	0
183317	tt0095835	0	0	0	0	0
183319	tt4851684	0	0	1	1	0
183321	tt1686812	0	0	0	0	0
183323	tt5751998	0	0	0	0	0
183325	tt4365566	0	0	0	1	0
183327	tt0070706	0	0	0	0	0
183329	tt7320560	0	0	0	0	0
183331	tt0417396	0	0	0	0	0
183333	tt1505901	0	0	0	0	0
183335	tt0083162	0	0	1	0	0
183337	tt7197132	0	1	1	1	0
183339	tt6238896	0	0	0	1	0
183341	tt0101999	0	1	1	1	0
183343	tt2649174	0	0	0	0	0
183345	tt0112348	0	0	0	1	0
183347	tt0046931	0	0	0	0	0
183349	tt7518466	0	0	0	0	0
183351	tt0102779	0	0	1	0	0
183353	tt6421110	0	0	1	0	0
183355	tt0066104	0	0	1	0	0
183357	tt2085759	0	0	0	0	0
183359	tt0050382	0	0	0	0	0
183361	tt0209175	0	0	0	0	0
183363	tt1604937	0	0	0	0	0
183365	tt2119467	0	0	0	0	0
183367	tt3784042	1	0	0	0	0
183369	tt6333074	0	0	1	1	0
183371	tt0810969	0	0	1	0	0
183373	tt0004457	0	0	0	0	0
183375	tt7548114	0	0	0	0	0
183377	tt0091923	0	0	1	0	0
183379	tt4106376	0	0	0	0	0
183381	tt6907804	0	0	0	0	0
183383	tt2806788	0	0	1	1	0
183385	tt6712014	0	0	1	1	0
183387	tt1159580	0	0	0	0	0
183389	tt7308086	0	0	1	1	0
183391	tt6074486	0	0	0	0	0
183393	tt6010518	0	0	0	0	0
183395	tt5457222	0	0	1	0	0
183397	tt7160070	0	1	1	1	0
183399	tt0004099	0	0	0	0	0
183401	tt0350960	1	0	0	0	0
183403	tt5629340	1	0	0	0	0
183405	tt0069914	0	0	0	0	0
183407	tt4503324	0	0	0	0	0
183409	tt0482651	0	0	0	0	0
183411	tt5818010	0	0	0	0	0
183413	tt3563262	0	0	0	0	0
183415	tt0830861	0	0	1	0	0
183417	tt5969696	0	1	1	1	0
183419	tt6684714	0	0	0	0	0
183421	tt2873282	0	0	0	0	0
183423	tt6700846	0	0	0	0	0
183425	tt0068644	0	0	0	0	0
183427	tt0117358	1	0	0	0	0
183429	tt0100303	0	0	0	0	0
183431	tt0081411	0	0	0	0	0
183433	tt0102367	1	0	0	0	0
183435	tt1714193	0	0	0	0	0
183437	tt7278178	0	0	0	0	0
183439	tt2202405	0	0	0	0	0
183441	tt5229228	0	0	1	1	0
183443	tt0109461	0	0	0	0	0
183445	tt7642818	0	0	1	1	0
183447	tt0073261	0	0	1	0	0
183449	tt0489511	0	1	1	1	0
183451	tt1542960	0	1	1	1	0
183453	tt0099464	0	0	0	0	0
183455	tt7578566	0	0	0	0	0
183457	tt3053228	0	0	0	0	0
183459	tt5629964	0	0	0	0	0
183461	tt5516154	0	0	0	0	0
183463	tt0847211	0	0	0	0	0
183465	tt0073695	0	0	0	0	0
183467	tt6400674	0	0	1	0	0
183469	tt5641970	0	0	0	0	0
183471	tt3915160	0	0	0	0	0
183473	tt0494208	0	0	0	0	0
183475	tt5175636	0	0	0	0	0
183477	tt1048147	1	0	0	0	0
183479	tt0083584	0	1	1	0	0
183483	tt6869782	0	0	1	0	0
183485	tt3613688	0	0	0	0	0
183487	tt6964966	0	0	0	0	0
183489	tt7475284	0	0	0	0	0
183491	tt2024521	0	0	0	0	0
183493	tt2758700	0	0	1	1	1
183495	tt3962656	0	1	1	1	0
183497	tt5539052	1	0	0	0	0
183499	tt5061360	0	0	0	0	0
183501	tt2499022	0	0	0	0	0
183503	tt6123224	0	0	0	0	0
183507	tt6977356	0	0	0	0	0
183509	tt3521442	0	1	1	1	0
183511	tt0427576	0	0	1	0	0
183513	tt0466388	0	0	0	0	0
183515	tt6776462	0	0	1	1	0
183517	tt0061754	0	1	1	1	0
183519	tt7479144	0	0	1	0	0
183521	tt4329806	0	0	1	0	0
183523	tt0095618	0	1	1	1	0
183525	tt6779380	0	0	0	0	0
183527	tt0427430	0	0	0	0	0
183529	tt5653514	0	0	0	0	0
183531	tt0090145	1	0	0	0	0
183533	tt5495726	0	0	0	0	0
183535	tt3120970	0	0	1	0	0
183537	tt0102703	0	0	0	1	0
183539	tt0100504	1	0	0	0	0
183541	tt0077558	0	0	1	1	0
183543	tt0097365	0	0	1	0	0
183545	tt0081680	0	0	1	0	0
183547	tt7094312	0	0	0	0	0
183549	tt5799076	0	1	1	1	0
183551	tt2257436	0	0	1	0	0
183553	tt0073688	0	0	1	0	0
183555	tt0098674	1	0	0	0	0
183557	tt0108565	0	0	1	1	0
183559	tt4792702	0	0	1	0	0
183561	tt3197176	0	0	1	0	0
183563	tt0210916	0	1	1	1	0
183565	tt7129926	0	0	0	0	0
183567	tt5612742	0	0	0	0	0
183569	tt5976178	0	0	0	0	0
183571	tt5178170	0	0	0	0	0
183573	tt1720621	0	0	0	0	0
183575	tt0466391	0	0	0	0	0
183577	tt0036679	0	0	0	0	0
183579	tt0086862	0	0	0	0	0
183581	tt0225609	0	0	1	0	0
183583	tt6817202	0	1	1	1	0
183585	tt0079104	0	0	0	1	0
183587	tt0069406	0	0	0	0	0
183589	tt4477536	0	0	0	1	0
183591	tt6591520	1	0	0	0	0
183593	tt6179746	0	0	0	1	0
183595	tt7070496	0	1	1	1	0
183597	tt4652650	0	0	1	0	0
183599	tt6877088	0	0	0	0	0
183601	tt5470222	0	1	0	0	0
183603	tt0077851	0	0	0	0	0
183605	tt1388418	0	0	1	1	0
183607	tt6215588	0	0	1	1	0
183609	tt5752360	1	0	0	0	0
183611	tt2704998	0	0	0	0	0
183613	tt5649108	0	0	0	0	0
183615	tt3431806	0	0	0	0	0
183619	tt1259528	0	0	0	0	0
183621	tt4206464	0	0	0	0	0
183623	tt3455830	0	0	1	0	0
183625	tt7241654	0	0	0	0	0
183627	tt0081089	0	0	1	0	0
183629	tt0256898	0	0	0	0	0
183631	tt5642124	0	0	0	0	0
183633	tt7215444	0	0	0	0	0
183635	tt4500922	0	0	0	0	0
183637	tt0059812	0	0	0	0	0
183639	tt0146458	0	0	0	0	0
183641	tt6752848	1	0	0	0	0
183643	tt0321492	0	0	0	1	0
183645	tt5494870	0	0	0	0	0
183647	tt7884946	0	0	1	0	0
183649	tt0091537	0	0	0	0	0
183651	tt7126746	0	0	0	0	0
183653	tt6294806	0	0	0	0	0
183655	tt0286978	0	0	0	0	0
183657	tt0322500	0	0	0	0	0
183659	tt5492260	1	0	0	0	0
183661	tt5979874	0	1	1	1	0
183663	tt1073131	0	0	1	0	0
183667	tt0199681	0	1	1	1	0
183669	tt6096500	0	0	0	0	0
183671	tt7133092	1	0	0	0	0
183675	tt5126654	0	0	0	0	0
183677	tt0028030	0	0	0	0	0
183679	tt0109410	0	0	1	0	0
183681	tt1475191	0	0	1	1	0
183683	tt0248537	0	0	0	0	0
183685	tt0241317	0	0	0	0	0
183687	tt0209969	0	0	0	0	0
183689	tt0048632	0	0	1	0	0
183693	tt0055962	0	0	0	0	0
183695	tt5886440	0	0	0	0	0
183697	tt1982170	0	0	0	0	0
183699	tt7057496	0	1	1	1	0
183701	tt1413492	0	0	0	0	0
183703	tt4103724	1	0	0	0	0
183705	tt0040402	0	0	1	0	0
183707	tt0052833	0	0	0	0	0
183709	tt6086096	0	0	1	0	0
183711	tt4948838	0	0	0	1	0
183713	tt2148945	0	0	0	0	0
183715	tt7212266	0	0	0	0	0
183717	tt0246825	0	1	1	1	0
183719	tt0053163	0	0	0	1	0
183721	tt0477785	0	0	0	0	0
183723	tt2120843	0	0	0	0	0
183725	tt0070437	0	0	0	0	0
183727	tt5770864	0	0	0	0	0
183729	tt0056680	0	1	1	1	0
183731	tt1482452	0	0	1	0	0
183733	tt3652142	0	0	0	0	0
183735	tt2527190	0	0	0	0	0
183737	tt0114054	0	0	0	0	0
183739	tt7213936	1	1	0	0	0
183741	tt5867800	0	1	1	1	0
183743	tt0879824	0	0	0	1	0
183745	tt4104354	1	0	0	0	0
183747	tt6965446	0	0	1	1	1
183749	tt1884465	0	0	0	0	0
183753	tt0386108	0	0	1	0	0
183755	tt1131728	0	0	0	0	0
183757	tt0159446	0	0	0	0	0
183759	tt2689992	0	0	0	0	0
183761	tt0061782	0	0	0	0	0
183763	tt0266824	0	0	0	0	0
183765	tt2934568	0	1	1	1	0
183767	tt6643494	1	0	1	1	0
183769	tt3646540	0	0	1	0	0
183771	tt6467968	0	0	0	0	0
183775	tt0113119	0	0	0	0	0
183779	tt1523498	0	0	0	0	0
183781	tt4294968	0	0	1	0	0
183785	tt5243618	0	0	1	0	0
183787	tt4488136	0	0	1	0	0
183789	tt5116248	0	0	0	0	0
183791	tt1142804	1	0	0	0	0
183793	tt6853910	0	0	0	0	0
183795	tt5253282	0	0	0	0	0
183797	tt4797160	0	1	0	0	0
183799	tt0068542	0	0	1	1	0
183801	tt0383478	0	0	0	0	0
183803	tt7111402	0	0	1	1	0
183805	tt6211580	0	0	1	1	0
183807	tt3246684	0	0	0	0	0
183809	tt0953369	0	0	0	0	0
183811	tt0391353	1	0	0	0	0
183813	tt0328998	0	0	1	1	0
183815	tt7608028	0	0	1	0	0
183817	tt6462462	0	0	0	0	0
183819	tt5003186	0	0	1	0	0
183821	tt0188751	0	1	1	1	0
183823	tt1361326	0	0	0	0	0
183825	tt3254930	0	0	0	0	0
183827	tt5160938	0	0	0	0	0
183829	tt5707048	0	0	1	1	1
183831	tt4399952	0	0	0	0	0
183833	tt4701724	0	0	0	0	0
183835	tt4540384	0	0	0	0	0
183837	tt5083738	0	0	0	0	0
183839	tt3190138	0	0	1	0	0
183841	tt1648199	0	0	0	0	0
183843	tt6998518	0	0	0	0	0
183845	tt5280980	0	0	1	0	0
183847	tt5473090	0	0	1	1	0
183849	tt3807496	0	0	0	0	0
183851	tt0459575	0	1	1	1	0
183853	tt0142833	0	0	0	0	0
183855	tt4463816	0	0	0	1	0
183857	tt0372113	0	0	0	0	0
183859	tt6068978	0	0	0	0	0
183861	tt0069249	0	0	0	0	0
183863	tt0082704	0	1	1	1	0
183865	tt6169694	1	0	0	0	0
183867	tt5706370	0	0	0	0	0
183869	tt7784604	0	0	0	0	0
183871	tt6302260	0	0	1	0	0
183873	tt3204632	0	0	0	0	0
183875	tt4881208	0	0	0	0	0
183877	tt4558396	0	0	0	0	0
183879	tt0073948	1	0	0	0	0
183881	tt0068571	0	0	0	0	0
183885	tt0080131	0	0	0	0	0
183889	tt0286915	0	0	0	0	0
183891	tt6794476	0	0	0	0	0
183893	tt5095260	0	0	0	0	0
183895	tt5481984	0	0	0	0	0
183897	tt5104604	0	0	0	1	0
183899	tt2503358	0	0	1	0	0
183901	tt6856592	0	0	1	0	0
183903	tt2378171	0	0	0	0	0
183905	tt0338789	0	0	0	0	0
183907	tt4998222	0	0	0	0	0
183909	tt5566790	0	0	0	0	0
183911	tt5461956	0	0	0	0	0
183913	tt0095158	0	0	0	0	0
183915	tt7167630	0	1	0	0	0
183917	tt0249442	0	0	0	0	0
183919	tt0088949	0	0	0	0	0
183921	tt0051819	0	0	0	0	0
183923	tt0202423	0	1	1	1	0
183925	tt0202268	0	1	1	1	0
183927	tt0757061	0	1	1	1	0
183929	tt0959314	0	1	1	1	0
183931	tt0451930	0	1	1	1	0
183933	tt0070326	0	1	1	1	0
183935	tt6917242	0	0	0	0	0
183937	tt0381985	0	0	1	0	0
183939	tt4769064	0	0	0	0	0
183941	tt0068232	0	0	1	0	0
183943	tt0354836	0	0	0	0	0
183945	tt6947294	0	0	1	0	0
183947	tt4493080	0	0	0	1	0
183949	tt0448922	0	0	0	0	0
183951	tt1334570	0	0	1	0	0
183953	tt2396429	0	1	1	1	0
183955	tt6856186	0	0	1	0	0
183957	tt4529638	0	0	0	0	0
183959	tt7379330	0	0	1	0	0
183963	tt1927001	1	0	0	0	0
183965	tt4835940	0	0	0	0	0
183967	tt3335192	0	1	1	1	0
183969	tt1783244	0	0	0	0	0
183971	tt3443484	0	0	1	0	0
183973	tt5969846	0	0	0	0	0
183975	tt4966266	0	0	0	0	0
183977	tt0006405	0	0	0	0	0
183979	tt4169250	0	0	1	1	0
183981	tt0072820	0	1	0	0	0
183983	tt6173902	0	0	1	0	0
183985	tt5827212	0	0	0	0	0
183987	tt7693434	0	0	0	0	0
183989	tt0061529	0	0	0	0	0
183991	tt5357902	0	1	1	1	0
183993	tt0069212	0	0	0	0	0
183995	tt0138101	0	0	1	1	0
183997	tt5896862	0	0	0	0	0
183999	tt4603210	0	0	0	0	0
184001	tt0110568	0	0	0	0	0
184003	tt7389366	1	0	0	0	0
184005	tt4985954	0	0	0	0	0
184007	tt0055646	0	0	1	0	0
184009	tt3463106	0	0	0	0	0
184011	tt5451690	0	0	0	0	0
184013	tt0130267	0	0	1	0	0
184015	tt5783956	0	0	0	0	0
184017	tt1464763	0	0	0	0	0
184019	tt0003973	0	0	0	0	0
184021	tt5541206	1	0	0	1	0
184023	tt7153766	0	0	0	0	0
184025	tt5267472	0	1	0	0	0
184027	tt0043529	0	0	0	0	0
184029	tt0458076	0	0	1	1	0
184031	tt4777250	0	1	1	1	0
184033	tt4016994	0	0	0	0	0
184035	tt0115861	0	0	0	0	0
184037	tt6295110	0	0	1	0	0
184039	tt0004555	0	0	1	0	0
184041	tt5846644	0	1	1	1	0
184043	tt6147260	0	0	0	0	0
184045	tt0465440	0	0	0	0	0
184047	tt6574700	0	0	1	0	0
184049	tt6484954	0	0	1	0	0
184051	tt3362238	0	0	0	0	0
184053	tt1016024	0	0	0	0	0
184055	tt4490220	0	0	1	0	0
184057	tt0089800	0	0	0	0	0
184059	tt4466358	0	0	1	1	0
184061	tt2164756	0	0	1	1	0
184065	tt0066532	0	0	0	0	0
184067	tt4708346	0	0	0	0	0
184069	tt6237612	0	0	0	0	0
184071	tt0102724	0	0	0	0	0
184073	tt1230161	0	0	0	0	0
184075	tt0252902	0	0	1	0	0
184077	tt0090647	0	0	0	0	0
184079	tt5173166	0	0	0	0	0
184081	tt4636204	0	0	1	0	0
184083	tt6263452	0	0	0	0	0
184085	tt6387506	0	0	0	0	0
184087	tt0059807	0	0	0	0	0
184089	tt1072748	0	0	1	1	0
184091	tt7597792	0	0	0	0	0
184093	tt5096846	1	0	0	0	0
184095	tt6170506	0	0	0	0	0
184097	tt4720596	0	0	1	0	0
184099	tt6083648	0	0	0	0	0
184101	tt0494273	0	0	0	0	0
184103	tt6284414	0	0	0	0	0
184105	tt0363223	1	0	1	0	0
184107	tt6892340	0	0	0	0	0
184109	tt6805328	0	0	0	0	0
184113	tt1834319	0	0	0	0	0
184115	tt6904062	1	1	1	1	0
184117	tt0135804	0	0	0	0	0
184119	tt5001754	0	0	0	0	0
184123	tt4760186	0	0	0	0	0
184125	tt4660172	0	0	0	0	0
184127	tt6170130	0	0	0	0	0
184129	tt0104745	0	1	1	0	0
184133	tt7626042	0	0	0	0	0
184135	tt0246430	0	0	0	0	0
184137	tt0105038	0	0	0	0	0
184139	tt0308310	1	0	1	0	0
184141	tt0922591	1	0	1	0	0
184143	tt1177939	1	0	1	0	0
184145	tt1043867	1	0	1	0	0
184147	tt0279887	0	0	1	0	0
184149	tt4040086	0	0	0	0	0
184151	tt3985472	0	0	0	0	0
184153	tt6374204	0	0	1	0	0
184155	tt6133806	0	0	0	0	0
184157	tt6138228	0	0	1	1	0
184159	tt0449869	0	1	1	1	0
184161	tt5994792	1	0	0	0	0
184163	tt0145459	0	0	0	0	0
184165	tt5935704	0	1	1	1	0
184167	tt0068846	0	0	0	0	0
184169	tt6340640	0	0	0	0	0
184171	tt0287503	0	0	0	0	0
184173	tt0323109	0	0	1	0	0
184175	tt0100800	0	0	1	1	0
184177	tt0482389	0	1	1	1	0
184179	tt0097416	0	1	1	1	0
184181	tt0151121	0	1	1	1	0
184183	tt0903003	0	0	1	0	0
184187	tt4985564	1	0	1	0	0
184189	tt5360996	0	0	1	1	0
184191	tt3511124	0	0	1	1	0
184193	tt3405236	0	1	1	1	0
184195	tt3678938	0	0	1	1	0
184197	tt2762334	0	1	1	1	0
184199	tt3679000	0	1	1	1	0
184201	tt5639388	0	1	1	1	0
184203	tt3848938	0	1	1	1	0
184205	tt2392447	0	1	1	1	0
184207	tt2319889	0	0	1	1	0
184209	tt1340838	0	1	1	1	0
184211	tt7469726	1	0	1	1	0
184213	tt6967980	1	1	1	1	0
184215	tt6537508	0	0	1	1	0
184217	tt5542802	0	1	1	1	0
184219	tt1578261	0	0	1	1	0
184221	tt1275863	0	1	1	1	0
184223	tt0806088	0	0	1	1	0
184225	tt1242530	0	1	1	1	0
184229	tt5956100	0	1	1	1	0
184231	tt4129428	0	1	1	1	0
184233	tt2016894	0	1	1	1	0
184235	tt7399470	1	1	1	1	0
184237	tt3681422	0	1	1	1	0
184239	tt5117670	0	0	0	1	0
184241	tt2707810	0	0	0	0	0
184243	tt0312983	0	0	0	0	0
184245	tt0078090	0	0	0	0	0
184247	tt5275476	0	0	0	0	0
184249	tt6599742	0	0	1	0	0
184251	tt5693136	0	0	1	0	0
184253	tt2548396	0	1	1	0	0
184255	tt6978288	0	0	0	0	0
184259	tt0067681	0	0	0	0	0
184261	tt0087797	0	0	0	0	0
184263	tt5312370	1	0	0	0	0
184265	tt3319730	0	0	0	0	0
184267	tt0063080	0	0	0	0	0
184269	tt0063501	0	0	0	0	0
184271	tt4474302	0	0	1	0	0
184273	tt6315790	0	0	0	0	0
184275	tt5999530	0	1	1	1	0
184279	tt5098712	0	0	0	1	0
184283	tt0372215	0	0	1	0	0
184285	tt1372710	0	0	0	0	0
184287	tt2114504	0	0	0	0	0
184289	tt3576728	0	1	1	1	0
184291	tt3334418	0	0	0	0	0
184293	tt1772321	0	0	1	0	0
184295	tt1024855	0	0	1	0	0
184299	tt0109839	1	0	0	0	0
184301	tt0488349	0	0	1	0	0
184303	tt0085148	0	0	1	0	0
184305	tt0168679	0	0	1	0	0
184307	tt6153962	0	0	0	0	0
184309	tt1814830	0	1	1	1	0
184311	tt5470448	0	1	1	1	0
184313	tt6572702	0	0	0	0	0
184315	tt5476182	0	0	0	0	0
184317	tt0146165	0	0	0	0	0
184319	tt4083682	0	0	0	0	0
184321	tt3696086	1	1	1	1	0
184323	tt1006908	0	1	1	1	0
184325	tt0984130	0	1	1	1	0
184327	tt0838250	0	0	1	0	0
184329	tt1252557	0	1	1	1	0
184331	tt1334558	0	0	0	0	0
184333	tt0816240	0	0	1	0	0
184335	tt2170499	0	0	1	0	0
184337	tt2392383	0	0	0	0	0
184339	tt5802404	0	0	0	0	0
184341	tt0070884	0	0	0	0	0
184343	tt0075665	0	0	0	0	0
184345	tt0298954	0	0	0	0	0
184347	tt0376177	0	0	0	1	0
184349	tt0453047	0	0	1	1	0
184351	tt0251355	0	1	1	1	0
184353	tt4351548	0	0	0	0	0
184359	tt5796516	0	0	0	0	0
184361	tt4161586	1	0	0	0	0
184363	tt4084056	0	0	0	0	0
184365	tt5548284	0	0	1	0	0
184367	tt6148782	0	0	1	1	0
184369	tt5654600	0	0	0	0	0
184371	tt4568466	0	0	1	0	0
184373	tt0385993	0	0	1	0	0
184375	tt0083609	0	0	1	1	0
184379	tt6487050	0	0	0	0	0
184381	tt0138474	1	0	1	0	0
184383	tt6493286	0	1	1	1	0
184385	tt3269932	1	0	0	0	0
184387	tt0141603	0	0	0	1	0
184389	tt0465653	0	0	0	0	0
184391	tt0074716	0	0	1	0	0
184393	tt7953814	0	0	1	0	0
184395	tt7028250	1	0	1	0	0
184397	tt6150942	0	0	0	0	0
184399	tt7014006	0	0	0	0	0
184401	tt6260342	0	0	0	0	0
184403	tt0199054	0	0	0	0	0
184405	tt6426140	0	0	0	0	0
184407	tt7090150	0	0	1	0	0
184409	tt7592274	0	0	0	0	0
184411	tt0064004	0	0	0	0	0
184413	tt2290918	0	0	0	0	0
184415	tt0108289	0	1	1	1	0
184417	tt6414866	0	0	1	0	0
184419	tt0022796	0	0	0	0	0
184421	tt6021478	0	0	0	0	0
184423	tt6429934	0	0	0	0	0
184425	tt0454843	0	0	0	0	0
184427	tt2531334	0	0	0	0	0
184429	tt0065871	0	0	0	0	0
184431	tt0111627	1	0	0	0	0
184433	tt4537888	0	0	0	0	0
184435	tt3530328	0	0	0	0	0
184437	tt3729800	1	0	0	0	0
184441	tt6095004	1	1	1	1	0
184443	tt4828330	0	0	1	0	0
184445	tt6892400	0	0	0	0	0
184447	tt5634960	0	0	0	0	0
184449	tt1999125	0	0	0	0	0
184451	tt0780485	0	0	0	0	0
184453	tt2076216	0	0	0	0	0
184455	tt3838634	0	0	0	0	0
184459	tt0093731	0	0	1	0	0
184461	tt7877382	0	0	1	0	0
184463	tt0377043	0	0	0	0	0
184467	tt0906016	0	0	0	0	0
184469	tt8005338	0	0	0	0	0
184471	tt1365519	0	0	0	0	0
184473	tt7388562	0	0	0	0	0
184475	tt0386422	0	0	1	1	0
184477	tt2342227	0	1	1	1	0
184479	tt3203910	0	1	1	1	0
184481	tt3822396	0	0	1	1	0
184483	tt0320241	1	0	0	0	0
184485	tt1307456	0	0	0	0	0
184487	tt1609807	0	0	0	0	0
184489	tt2668800	0	0	1	0	0
184491	tt0119588	0	0	0	0	0
184493	tt3534294	0	0	0	0	0
184495	tt0080561	0	0	0	0	0
184497	tt7924820	1	0	1	1	0
184499	tt0975745	0	0	1	0	0
184501	tt6951892	0	0	0	1	0
184503	tt6170484	0	1	1	1	0
184505	tt0138587	0	1	1	1	0
184507	tt0205945	0	0	0	0	0
184509	tt5182856	0	1	1	1	0
184511	tt0239088	0	0	0	0	0
184513	tt0239574	0	0	1	0	0
184515	tt5745110	0	0	0	0	0
184517	tt5568164	0	0	0	0	0
184519	tt0079677	0	0	1	0	0
184521	tt6580972	0	0	0	1	0
184523	tt0160986	0	0	0	0	0
184525	tt0086240	0	0	0	0	0
184527	tt0362864	1	0	0	0	0
184529	tt0228351	0	0	0	0	0
184531	tt1283542	0	0	1	0	0
184533	tt0116518	0	0	0	0	0
184535	tt2786266	0	0	0	0	0
184537	tt2344900	0	0	1	0	0
184539	tt1826684	1	0	0	0	0
184541	tt6432808	0	0	0	0	0
184543	tt5717484	0	0	1	1	0
184545	tt0207156	0	0	1	0	0
184547	tt0023129	0	0	0	0	0
184549	tt0080940	0	0	1	0	0
184551	tt6774212	0	0	1	1	0
184553	tt0028270	0	0	0	0	0
184555	tt0165906	0	0	0	0	0
184557	tt0123392	0	0	1	0	0
184559	tt0123391	0	0	1	0	0
184561	tt5198670	0	1	1	0	0
184563	tt1590157	1	0	0	0	0
184565	tt6459382	0	0	0	0	0
184567	tt0437171	0	0	0	0	0
184569	tt0049656	0	0	0	0	0
184571	tt6186970	0	0	0	0	0
184573	tt5926890	0	0	0	0	0
184575	tt6333422	1	0	0	1	0
184577	tt6023474	0	0	1	1	0
184579	tt6598290	0	0	1	0	0
184581	tt0164234	0	0	1	0	0
184583	tt7853242	0	1	1	1	0
184585	tt2162860	0	0	0	0	0
184587	tt4506186	0	0	1	0	0
184589	tt2993276	0	0	1	1	0
184591	tt1512751	0	0	0	0	0
184593	tt3342844	0	0	1	1	0
184595	tt3516158	0	0	1	1	0
184597	tt2916786	0	0	0	0	0
184599	tt7068818	0	0	0	0	0
184601	tt1737255	0	0	1	0	0
184603	tt0107102	0	1	1	1	0
184605	tt0109788	0	1	1	1	0
184607	tt2441174	0	0	0	0	0
184609	tt1922721	0	0	1	1	0
184611	tt0376242	0	0	1	1	0
184613	tt5327216	0	0	0	0	0
184615	tt5446610	0	0	1	1	0
184617	tt5106116	0	0	0	0	0
184619	tt5460068	0	0	1	1	0
184621	tt7381444	0	0	0	0	0
184623	tt3721964	0	0	1	1	0
184625	tt0010600	0	0	0	0	0
184627	tt0219466	0	0	0	0	0
184629	tt0046904	0	0	0	0	0
184631	tt0278145	0	0	0	0	0
184633	tt0013933	0	0	0	0	0
184635	tt0008112	0	0	0	0	0
184637	tt6243140	0	0	0	0	0
184639	tt6410688	0	0	1	1	1
184641	tt5607028	0	1	1	1	0
184643	tt3486210	0	0	0	0	0
184647	tt6591554	1	0	1	0	0
184649	tt4746102	0	0	0	0	0
184651	tt7752454	0	1	1	1	0
184653	tt0095298	0	0	0	0	0
184655	tt6758144	1	0	1	1	0
184657	tt6220002	0	0	1	1	0
184659	tt6135042	0	1	1	1	0
184661	tt0966151	0	0	0	0	0
184663	tt0997260	0	0	0	0	0
184667	tt6688136	0	0	0	0	0
184669	tt5868924	0	0	0	1	0
184671	tt5457484	0	0	1	0	0
184673	tt6228942	0	0	1	0	0
184675	tt0096511	0	0	0	1	0
184677	tt1614430	0	0	0	0	0
184679	tt2379673	0	0	0	0	0
184681	tt0067385	0	0	0	0	0
184683	tt0115974	0	0	0	0	0
184685	tt6157626	0	1	1	1	0
184687	tt5041296	0	0	1	0	0
184689	tt5085522	0	0	0	0	0
184691	tt6302164	0	0	0	0	0
184693	tt4288674	0	0	1	0	0
184695	tt3429498	0	0	0	0	0
184697	tt6558114	0	0	0	1	0
184699	tt5560592	0	1	1	1	0
184701	tt2403880	0	0	0	0	0
184703	tt4588594	0	0	0	0	0
184705	tt0271882	0	0	0	0	0
184707	tt1880415	1	0	0	0	0
184709	tt7492998	1	0	0	0	0
184713	tt7296862	0	0	0	0	0
184715	tt6519356	1	0	0	0	0
184717	tt6841842	0	0	1	1	0
184719	tt7993166	0	0	1	0	0
184721	tt6053438	0	0	0	1	0
184723	tt6816780	0	0	0	0	0
184725	tt7874708	1	0	0	0	0
184727	tt0069138	0	0	1	0	0
184729	tt7689924	1	0	0	0	0
184731	tt5157052	0	0	1	0	0
184733	tt1282024	1	0	1	1	0
184735	tt2776074	0	0	0	0	0
184737	tt2417834	0	1	0	0	0
184739	tt6515342	1	0	0	0	0
184741	tt4538916	0	0	0	0	0
184743	tt4606514	0	0	0	0	0
184745	tt6239586	0	0	1	1	0
184747	tt6168002	0	0	1	1	0
184749	tt6613814	0	1	1	1	0
184751	tt6315524	0	1	1	1	0
184753	tt5906392	0	1	1	1	0
184755	tt6010630	0	1	1	1	0
184757	tt4961334	0	0	1	1	0
184759	tt5632302	0	1	1	1	0
184761	tt3995348	0	0	1	1	0
184763	tt4511460	0	0	1	1	0
184765	tt2648034	0	1	1	1	0
184767	tt5376232	0	1	1	1	0
184769	tt5900118	0	1	1	1	0
184771	tt4589628	0	1	1	1	0
184773	tt5337722	0	0	1	1	0
184775	tt5684262	0	1	1	1	0
184777	tt4110972	0	1	1	1	0
184779	tt6405126	0	1	1	1	0
184781	tt4640206	0	0	0	1	0
184783	tt5095010	0	0	1	1	0
184785	tt2536310	1	0	0	0	0
184787	tt0096858	0	0	1	1	0
184791	tt7924798	0	0	0	0	0
184793	tt6263618	0	0	0	0	0
184795	tt0081766	0	0	0	0	0
184797	tt7297578	0	0	0	0	0
184799	tt0060293	0	0	0	0	0
184801	tt7582508	0	0	0	0	0
184803	tt5292624	0	0	0	0	0
184805	tt2229201	0	0	0	0	0
184807	tt7218518	0	1	1	1	0
184809	tt0043726	0	0	0	0	0
184811	tt3369134	0	0	1	0	0
184813	tt0095473	0	0	0	0	0
184815	tt0093232	0	0	0	0	0
184817	tt0093452	0	0	0	0	0
